Time,CSF,Plasma
135,88.965246,14.540710
136,85.058169,13.865215
137,81.700153,13.284638
138,78.814037,12.785649
139,76.333503,12.356781
140,74.201557,11.988182
141,72.369210,11.671382
142,70.794362,11.399101
143,69.440825,11.165083
144,68.278718,10.962734
145,82.563632,1.639293
146,93.193450,0.251857
147,103.277829,0.046200
148,113.280122,0.016459
149,123.269300,0.012904
150,133.255630,0.013246
151,143.240641,0.014169
152,153.224449,0.015289
153,131.650325,18.641324
154,120.639856,19.597565
155,112.140247,18.493867
156,104.958336,17.298958
157,98.801458,16.240461
158,93.511817,15.326683
159,88.965781,14.540803
160,85.058629,13.865295
161,81.700549,13.284707
162,78.814376,12.785707
163,76.333795,12.356832
164,74.201808,11.988225
165,72.369426,11.671419
166,70.794547,11.399133
167,69.440985,11.165111
168,68.278725,10.962887
169,82.563177,1.639444
170,93.193054,0.251879
171,103.277443,0.046204
172,113.279737,0.016460
173,123.268915,0.012904
174,133.255245,0.013246
175,143.240256,0.014168
176,153.224099,0.015254
177,131.649660,18.641333
178,120.639326,19.597489
179,112.139796,18.493791
180,104.957949,17.298891
181,98.801126,16.240404
182,93.511531,15.326634
183,88.965536,14.540760
184,85.058418,13.865258
185,81.700367,13.284676
186,78.814221,12.785680
187,76.333661,12.356808
188,74.201693,11.988205
189,72.369327,11.671402
190,70.794462,11.399118
191,69.440911,11.165098
192,68.280293,10.961246
193,82.563757,1.639284
194,93.193571,0.251855
195,103.277950,0.046200
196,113.280242,0.016459
197,123.269420,0.012904
198,133.255750,0.013246
199,143.240761,0.014169
200,153.224583,0.015275
201,131.651856,18.641122
202,120.641014,19.597706
203,112.141222,18.494028
204,104.959171,17.299101
205,98.802176,16.240585
206,93.512434,15.326790
207,88.966312,14.540894
208,85.059084,13.865374
209,81.700940,13.284775
210,78.814713,12.785766
211,76.334085,12.356882
212,74.202056,11.988268
213,72.369640,11.671456
214,70.794731,11.399165
215,69.441142,11.165138
216,68.278322,10.963450
217,82.566469,1.638677
218,93.196045,0.251765
219,103.280389,0.046187
220,113.282676,0.016457
221,123.271852,0.012904
222,133.258182,0.013246
223,143.243193,0.014169
224,153.227033,0.015257
225,131.649517,18.642049
226,120.639453,19.597606
227,112.139937,18.493827
228,104.958074,17.298915
229,98.801234,16.240423
230,93.511624,15.326650
231,88.965616,14.540774
232,85.058487,13.865270
233,81.700426,13.284686
234,78.814271,12.785689
235,76.333705,12.356816
236,74.201730,11.988212
237,72.369359,11.671407
238,70.794490,11.399123
239,69.440935,11.165103
240,68.278683,10.962880
