Time,Brain,CSF,Plasma
6.240000e+01,20.683625,4.542199,19.631747
6.250000e+01,20.701063,4.562518,19.713614
6.260000e+01,20.717453,4.582043,19.792500
6.270000e+01,20.732858,4.600802,19.868492
6.280000e+01,20.747337,4.618821,19.941676
6.290000e+01,20.760946,4.636125,20.012135
63,20.773737,4.652739,20.079954
6.310000e+01,20.785759,4.668688,20.145216
6.320000e+01,20.797059,4.683996,20.208000
6.330000e+01,20.807679,4.698684,20.268387
6.340000e+01,20.817661,4.712777,20.326456
6.350000e+01,20.827044,4.726295,20.382282
6.360000e+01,20.835862,4.739261,20.435940
6.370000e+01,20.844151,4.751694,20.487505
6.380000e+01,20.851941,4.763615,20.537048
6.390000e+01,20.859263,4.775042,20.584638
64,20.866145,4.785995,20.630344
6.410000e+01,20.872613,4.796492,20.674233
6.420000e+01,20.878693,4.806550,20.716368
6.430000e+01,20.884407,4.816187,20.756814
6.440000e+01,20.889778,4.825418,20.795630
6.450000e+01,20.894826,4.834260,20.832877
6.460000e+01,20.899571,4.842728,20.868612
6.470000e+01,20.904031,4.850837,20.902892
6.480000e+01,20.908222,4.858601,20.935770
6.490000e+01,20.912162,4.866033,20.967299
65,20.915864,4.873148,20.997530
6.510000e+01,20.919345,4.879958,21.026513
6.520000e+01,20.922616,4.886475,21.054295
6.530000e+01,20.925690,4.892711,21.080922
6.540000e+01,20.928580,4.898678,21.106439
6.550000e+01,20.931296,4.904386,21.130889
6.560000e+01,20.933849,4.909847,21.154314
6.570000e+01,20.936248,4.915071,21.176754
6.580000e+01,20.938504,4.920067,21.198248
6.590000e+01,20.940623,4.924845,21.218834
66,20.942616,4.929414,21.238547
6.610000e+01,20.944488,4.933783,21.257422
6.620000e+01,20.946248,4.937959,21.275494
6.630000e+01,20.947902,4.941953,21.292794
6.640000e+01,20.949457,4.945770,21.309355
6.650000e+01,20.950918,4.949418,21.325204
6.660000e+01,20.952292,4.952905,21.340373
6.670000e+01,20.953583,4.956238,21.354888
6.680000e+01,20.954796,4.959423,21.368777
6.690000e+01,20.955937,4.962466,21.382066
67,20.957009,4.965373,21.394778
6.710000e+01,20.958016,4.968151,21.406938
6.720000e+01,20.958963,4.970805,21.418570
6.730000e+01,20.959853,4.973340,21.429694
6.740000e+01,20.960690,4.975762,21.440333
6.750000e+01,20.961476,4.978075,21.450506
6.760000e+01,20.962215,4.980284,21.460233
6.770000e+01,20.962910,4.982394,21.469534
6.780000e+01,20.963562,4.984409,21.478426
6.790000e+01,20.964176,4.986333,21.486926
68,20.964753,4.988170,21.495051
6.810000e+01,20.965295,4.989923,21.502817
6.820000e+01,20.965804,4.991598,21.510240
6.830000e+01,20.966283,4.993197,21.517333
6.840000e+01,20.966733,4.994723,21.524112
6.850000e+01,20.967156,4.996179,21.530590
6.860000e+01,20.967554,4.997570,21.536779
6.870000e+01,20.967928,4.998897,21.542693
6.880000e+01,20.968279,5.000164,21.548342
6.890000e+01,20.968609,5.001373,21.553740
69,20.968919,5.002527,21.558895
6.910000e+01,20.969211,5.003627,21.563820
6.920000e+01,20.969485,5.004678,21.568524
6.930000e+01,20.969743,5.005680,21.573017
6.940000e+01,20.969985,5.006637,21.577307
6.950000e+01,20.970213,5.007549,21.581405
6.960000e+01,20.970427,5.008420,21.585318
6.970000e+01,20.970628,5.009251,21.589054
6.980000e+01,20.970817,5.010043,21.592622
6.990000e+01,20.970994,5.010799,21.596028
70,20.971161,5.011520,21.599280
7.010000e+01,20.971318,5.012208,21.602385
7.020000e+01,20.971466,5.012864,21.605349
7.030000e+01,20.971604,5.013489,21.608178
7.040000e+01,20.971735,5.014086,21.610879
7.050000e+01,20.971857,5.014655,21.613456
7.060000e+01,20.971972,5.015198,21.615917
7.070000e+01,20.972080,5.015715,21.618265
7.080000e+01,20.972182,5.016209,21.620506
7.090000e+01,20.972278,5.016679,21.622645
71,20.972367,5.017128,21.624686
7.110000e+01,20.972452,5.017556,21.626634
7.120000e+01,20.972531,5.017964,21.628492
7.130000e+01,20.972606,5.018353,21.630265
7.140000e+01,20.972676,5.018724,21.631957
7.150000e+01,20.972742,5.019077,21.633572
7.160000e+01,20.972804,5.019414,21.635112
7.170000e+01,20.972862,5.019736,21.636581
7.180000e+01,20.972917,5.020042,21.637983
7.190000e+01,20.972968,5.020334,21.639320
72,20.959278,5.020614,21.649993
7.210000e+01,19.184150,4.999951,22.814471
7.220000e+01,17.605847,4.942971,23.751672
7.230000e+01,16.211556,4.857596,24.483328
7.240000e+01,14.979823,4.750472,25.035777
7.250000e+01,13.891697,4.627151,25.432453
7.260000e+01,12.930434,4.492251,25.694191
7.270000e+01,12.081243,4.349592,25.839491
7.280000e+01,11.331058,4.202314,25.884763
7.290000e+01,10.668336,4.052978,25.844548
73,10.082880,3.903654,25.731707
7.310000e+01,9.565682,3.755996,25.557604
7.320000e+01,9.108783,3.611308,25.332262
7.330000e+01,8.705153,3.470599,25.064506
7.340000e+01,8.348582,3.334632,24.762091
7.350000e+01,8.033583,3.203964,24.431816
7.360000e+01,7.755309,3.078982,24.079633
7.370000e+01,7.509479,2.959931,23.710731
7.380000e+01,7.292310,2.846942,23.329628
7.390000e+01,7.100461,2.740052,22.940239
74,6.930979,2.639224,22.545947
7.410000e+01,6.781256,2.544359,22.149662
7.420000e+01,6.648990,2.455314,21.753876
7.430000e+01,6.532144,2.371909,21.360707
7.440000e+01,6.428921,2.293937,20.971948
7.450000e+01,6.337733,2.221174,20.589101
7.460000e+01,6.257176,2.153381,20.213414
7.470000e+01,6.186011,2.090313,19.845910
7.480000e+01,6.123144,2.031723,19.487415
7.490000e+01,6.067606,1.977361,19.138585
75,6.018543,1.926982,18.799923
7.510000e+01,5.975200,1.880346,18.471803
7.520000e+01,5.936911,1.837220,18.154485
7.530000e+01,5.903085,1.797377,17.848130
7.540000e+01,5.873203,1.760601,17.552815
7.550000e+01,5.846806,1.726684,17.268543
7.560000e+01,5.823485,1.695429,16.995259
7.570000e+01,5.802884,1.666649,16.732851
7.580000e+01,5.784685,1.640167,16.481166
7.590000e+01,5.768607,1.615814,16.240012
76,5.754404,1.593435,16.009170
7.610000e+01,5.741857,1.572881,15.788394
7.620000e+01,5.730773,1.554014,15.577420
7.630000e+01,5.720981,1.536705,15.375966
7.640000e+01,5.712330,1.520833,15.183742
7.650000e+01,5.704688,1.506287,15.000449
7.660000e+01,5.697937,1.492961,14.825781
7.670000e+01,5.691974,1.480758,14.659432
7.680000e+01,5.686705,1.469589,14.501093
7.690000e+01,5.682051,1.459370,14.350458
77,5.677939,1.450024,14.207221
7.710000e+01,5.674307,1.441479,14.071084
7.720000e+01,5.671098,1.433669,13.941751
7.730000e+01,5.668264,1.426534,13.818932
7.740000e+01,5.665759,1.420017,13.702346
7.750000e+01,5.663547,1.414066,13.591715
7.760000e+01,5.661593,1.408635,13.486774
7.770000e+01,5.659866,1.403678,13.387263
7.780000e+01,5.658341,1.399156,13.292929
7.790000e+01,5.656994,1.395032,13.203531
78,5.655804,1.391271,13.118834
7.810000e+01,5.654752,1.387843,13.038612
7.820000e+01,5.653823,1.384718,12.962649
7.830000e+01,5.653003,1.381871,12.890735
7.840000e+01,5.652278,1.379278,12.822670
7.850000e+01,5.651637,1.376915,12.758263
7.860000e+01,5.651072,1.374764,12.697329
7.870000e+01,5.650572,1.372805,12.639693
7.880000e+01,5.650130,1.371022,12.585186
7.890000e+01,5.649740,1.369399,12.533649
79,5.649396,1.367922,12.484927
7.910000e+01,5.649091,1.366579,12.438874
7.920000e+01,5.648822,1.365356,12.395350
7.930000e+01,5.648585,1.364245,12.354224
7.940000e+01,5.648375,1.363234,12.315368
7.950000e+01,5.648190,1.362314,12.278662
7.960000e+01,5.648026,1.361478,12.243992
7.970000e+01,5.647881,1.360719,12.211249
7.980000e+01,5.647753,1.360028,12.180329
7.990000e+01,5.647640,1.359401,12.151134
80,5.654410,1.358832,12.121038
8.010000e+01,6.569711,1.364060,11.780111
8.020000e+01,7.435400,1.379471,11.500885
8.030000e+01,8.249061,1.403939,11.279617
8.040000e+01,9.013821,1.436432,11.110899
8.050000e+01,9.732618,1.476005,10.989736
8.060000e+01,10.408216,1.521791,10.911518
8.070000e+01,11.043210,1.572999,10.871994
8.080000e+01,11.640040,1.628904,10.867247
8.090000e+01,12.201001,1.688844,10.893666
81,12.728247,1.752217,10.947930
8.110000e+01,13.223806,1.818472,11.026985
8.120000e+01,13.689582,1.887111,11.128023
8.130000e+01,14.127364,1.957679,11.248469
8.140000e+01,14.538836,2.029766,11.385958
8.150000e+01,14.925578,2.102998,11.538324
8.160000e+01,15.289077,2.177041,11.703585
8.170000e+01,15.630729,2.251591,11.879928
8.180000e+01,15.951848,2.326376,12.065699
8.190000e+01,16.253667,2.401152,12.259387
82,16.537347,2.475701,12.459617
8.210000e+01,16.803978,2.549828,12.665140
8.220000e+01,17.054584,2.623361,12.874821
8.230000e+01,17.290129,2.696146,13.087630
8.240000e+01,17.511517,2.768051,13.302638
8.250000e+01,17.719600,2.838957,13.519005
8.260000e+01,17.915177,2.908762,13.735975
8.270000e+01,18.098999,2.977379,13.952868
8.280000e+01,18.271774,3.044732,14.169077
8.290000e+01,18.434165,3.110758,14.384059
83,18.586797,3.175403,14.597331
8.310000e+01,18.730255,3.238625,14.808465
8.320000e+01,18.865091,3.300389,15.017085
8.330000e+01,18.991823,3.360668,15.222860
8.340000e+01,19.110939,3.419443,15.425502
8.350000e+01,19.222896,3.476702,15.624761
8.360000e+01,19.328124,3.532436,15.820425
8.370000e+01,19.427028,3.586644,16.012311
8.380000e+01,19.519988,3.639329,16.200269
8.390000e+01,19.607361,3.690498,16.384173
84,19.689483,3.740161,16.563924
8.410000e+01,19.766669,3.788333,16.739444
8.420000e+01,19.839217,3.835029,16.910675
8.430000e+01,19.907404,3.880270,17.077577
8.440000e+01,19.971493,3.924078,17.240128
8.450000e+01,20.031730,3.966475,17.398319
8.460000e+01,20.088347,4.007486,17.552154
8.470000e+01,20.141562,4.047139,17.701651
8.480000e+01,20.191578,4.085461,17.846837
8.490000e+01,20.238588,4.122481,17.987748
85,20.282773,4.158227,18.124430
8.510000e+01,20.324302,4.192731,18.256935
8.520000e+01,20.363336,4.226023,18.385322
8.530000e+01,20.400023,4.258134,18.509655
8.540000e+01,20.434506,4.289093,18.630003
8.550000e+01,20.466916,4.318934,18.746439
8.560000e+01,20.497378,4.347687,18.859041
8.570000e+01,20.526009,4.375382,18.967888
8.580000e+01,20.552920,4.402051,19.073061
8.590000e+01,20.578213,4.427724,19.174646
86,20.601987,4.452432,19.272726
8.610000e+01,20.624331,4.476204,19.367389
8.620000e+01,20.645333,4.499070,19.458722
8.630000e+01,20.665072,4.521059,19.546812
8.640000e+01,20.683625,4.542199,19.631747
8.650000e+01,20.701063,4.562518,19.713614
8.660000e+01,20.717453,4.582043,19.792500
8.670000e+01,20.732858,4.600802,19.868492
8.680000e+01,20.747337,4.618821,19.941676
8.690000e+01,20.760946,4.636125,20.012135
87,20.773737,4.652739,20.079954
8.710000e+01,20.785759,4.668688,20.145216
8.720000e+01,20.797059,4.683996,20.208000
8.730000e+01,20.807679,4.698684,20.268387
8.740000e+01,20.817661,4.712777,20.326456
8.750000e+01,20.827044,4.726295,20.382282
8.760000e+01,20.835862,4.739261,20.435940
8.770000e+01,20.844151,4.751694,20.487505
8.780000e+01,20.851941,4.763615,20.537048
8.790000e+01,20.859263,4.775042,20.584638
88,20.866145,4.785995,20.630344
8.810000e+01,20.872613,4.796492,20.674233
8.820000e+01,20.878693,4.806550,20.716368
8.830000e+01,20.884407,4.816187,20.756814
8.840000e+01,20.889778,4.825418,20.795630
8.850000e+01,20.894826,4.834260,20.832877
8.860000e+01,20.899571,4.842728,20.868612
8.870000e+01,20.904031,4.850837,20.902892
8.880000e+01,20.908222,4.858601,20.935770
8.890000e+01,20.912162,4.866033,20.967299
89,20.915864,4.873148,20.997530
8.910000e+01,20.919345,4.879958,21.026513
8.920000e+01,20.922616,4.886475,21.054295
8.930000e+01,20.925690,4.892711,21.080922
8.940000e+01,20.928580,4.898678,21.106439
8.950000e+01,20.931296,4.904386,21.130889
8.960000e+01,20.933849,4.909847,21.154314
8.970000e+01,20.936248,4.915071,21.176754
8.980000e+01,20.938504,4.920067,21.198248
8.990000e+01,20.940623,4.924845,21.218834
90,20.942616,4.929414,21.238547
9.010000e+01,20.944488,4.933783,21.257422
9.020000e+01,20.946248,4.937959,21.275494
9.030000e+01,20.947902,4.941953,21.292794
9.040000e+01,20.949457,4.945770,21.309355
9.050000e+01,20.950918,4.949418,21.325204
9.060000e+01,20.952292,4.952905,21.340373
9.070000e+01,20.953583,4.956238,21.354888
9.080000e+01,20.954796,4.959423,21.368777
9.090000e+01,20.955937,4.962466,21.382066
91,20.957009,4.965373,21.394778
9.110000e+01,20.958016,4.968151,21.406938
9.120000e+01,20.958963,4.970805,21.418570
9.130000e+01,20.959853,4.973340,21.429694
9.140000e+01,20.960690,4.975762,21.440333
9.150000e+01,20.961476,4.978075,21.450506
9.160000e+01,20.962215,4.980284,21.460233
9.170000e+01,20.962910,4.982394,21.469534
9.180000e+01,20.963562,4.984409,21.478426
9.190000e+01,20.964176,4.986333,21.486926
92,20.964753,4.988170,21.495051
9.210000e+01,20.965295,4.989923,21.502817
9.220000e+01,20.965804,4.991598,21.510240
9.230000e+01,20.966283,4.993197,21.517333
9.240000e+01,20.966733,4.994723,21.524112
9.250000e+01,20.967156,4.996179,21.530590
9.260000e+01,20.967554,4.997570,21.536779
9.270000e+01,20.967928,4.998897,21.542693
9.280000e+01,20.968279,5.000164,21.548342
9.290000e+01,20.968609,5.001373,21.553740
93,20.968919,5.002527,21.558895
9.310000e+01,20.969211,5.003627,21.563820
9.320000e+01,20.969485,5.004678,21.568524
9.330000e+01,20.969743,5.005680,21.573017
9.340000e+01,20.969985,5.006637,21.577307
9.350000e+01,20.970213,5.007549,21.581405
9.360000e+01,20.970427,5.008420,21.585318
9.370000e+01,20.970628,5.009251,21.589054
9.380000e+01,20.970817,5.010043,21.592622
9.390000e+01,20.970994,5.010799,21.596028
94,20.971161,5.011520,21.599280
9.410000e+01,20.971318,5.012208,21.602385
9.420000e+01,20.971466,5.012864,21.605349
9.430000e+01,20.971604,5.013489,21.608178
9.440000e+01,20.971735,5.014086,21.610879
9.450000e+01,20.971857,5.014655,21.613456
9.460000e+01,20.971972,5.015198,21.615917
9.470000e+01,20.972080,5.015715,21.618265
9.480000e+01,20.972182,5.016209,21.620506
9.490000e+01,20.972278,5.016679,21.622645
95,20.972367,5.017128,21.624686
9.510000e+01,20.972452,5.017556,21.626634
9.520000e+01,20.972531,5.017964,21.628492
9.530000e+01,20.972606,5.018353,21.630265
9.540000e+01,20.972676,5.018724,21.631957
9.550000e+01,20.972742,5.019077,21.633572
9.560000e+01,20.972804,5.019414,21.635112
9.570000e+01,20.972862,5.019736,21.636581
9.580000e+01,20.972917,5.020042,21.637983
9.590000e+01,20.972968,5.020334,21.639320
96,20.959278,5.020614,21.649993
9.610000e+01,19.184150,4.999951,22.814471
9.620000e+01,17.605847,4.942971,23.751672
9.630000e+01,16.211556,4.857596,24.483328
9.640000e+01,14.979823,4.750472,25.035777
9.650000e+01,13.891697,4.627151,25.432453
9.660000e+01,12.930434,4.492251,25.694191
9.670000e+01,12.081243,4.349592,25.839491
9.680000e+01,11.331058,4.202314,25.884763
9.690000e+01,10.668336,4.052978,25.844548
97,10.082880,3.903654,25.731707
9.710000e+01,9.565682,3.755996,25.557604
9.720000e+01,9.108783,3.611308,25.332262
9.730000e+01,8.705153,3.470599,25.064506
9.740000e+01,8.348582,3.334632,24.762091
9.750000e+01,8.033583,3.203964,24.431816
9.760000e+01,7.755309,3.078982,24.079633
9.770000e+01,7.509479,2.959931,23.710731
9.780000e+01,7.292310,2.846942,23.329628
9.790000e+01,7.100461,2.740052,22.940239
98,6.930979,2.639224,22.545947
9.810000e+01,6.781256,2.544359,22.149662
9.820000e+01,6.648990,2.455314,21.753876
9.830000e+01,6.532144,2.371909,21.360707
9.840000e+01,6.428921,2.293937,20.971948
9.850000e+01,6.337733,2.221174,20.589101
9.860000e+01,6.257176,2.153381,20.213414
9.870000e+01,6.186011,2.090313,19.845910
9.880000e+01,6.123144,2.031723,19.487415
9.890000e+01,6.067606,1.977361,19.138585
99,6.018543,1.926982,18.799923
9.910000e+01,5.975200,1.880346,18.471803
9.920000e+01,5.936911,1.837220,18.154485
9.930000e+01,5.903085,1.797377,17.848130
9.940000e+01,5.873203,1.760601,17.552815
9.950000e+01,5.846806,1.726684,17.268543
9.960000e+01,5.823485,1.695429,16.995259
9.970000e+01,5.802884,1.666649,16.732851
9.980000e+01,5.784685,1.640167,16.481166
9.990000e+01,5.768607,1.615814,16.240012
100,5.754404,1.593435,16.009170
1.001000e+02,5.741857,1.572881,15.788394
1.002000e+02,5.730773,1.554014,15.577420
1.003000e+02,5.720981,1.536705,15.375966
1.004000e+02,5.712330,1.520833,15.183742
1.005000e+02,5.704688,1.506287,15.000449
1.006000e+02,5.697937,1.492961,14.825781
1.007000e+02,5.691974,1.480758,14.659432
1.008000e+02,5.686705,1.469589,14.501093
1.009000e+02,5.682051,1.459370,14.350458
101,5.677939,1.450024,14.207221
1.011000e+02,5.674307,1.441479,14.071084
1.012000e+02,5.671098,1.433669,13.941751
1.013000e+02,5.668264,1.426534,13.818932
1.014000e+02,5.665759,1.420017,13.702346
1.015000e+02,5.663547,1.414066,13.591715
1.016000e+02,5.661593,1.408635,13.486774
1.017000e+02,5.659866,1.403678,13.387263
1.018000e+02,5.658341,1.399156,13.292929
1.019000e+02,5.656994,1.395032,13.203531
102,5.655804,1.391271,13.118834
1.021000e+02,5.654752,1.387843,13.038612
1.022000e+02,5.653823,1.384718,12.962649
1.023000e+02,5.653003,1.381871,12.890735
1.024000e+02,5.652278,1.379278,12.822670
1.025000e+02,5.651637,1.376915,12.758263
1.026000e+02,5.651072,1.374764,12.697329
1.027000e+02,5.650572,1.372805,12.639693
1.028000e+02,5.650130,1.371022,12.585186
1.029000e+02,5.649740,1.369399,12.533649
103,5.649396,1.367922,12.484927
1.031000e+02,5.649091,1.366579,12.438874
1.032000e+02,5.648822,1.365356,12.395350
1.033000e+02,5.648585,1.364245,12.354224
1.034000e+02,5.648375,1.363234,12.315368
1.035000e+02,5.648190,1.362314,12.278662
1.036000e+02,5.648026,1.361478,12.243992
1.037000e+02,5.647881,1.360719,12.211249
1.038000e+02,5.647753,1.360028,12.180329
1.039000e+02,5.647640,1.359401,12.151134
104,5.654410,1.358832,12.121038
1.041000e+02,6.569711,1.364060,11.780111
1.042000e+02,7.435400,1.379471,11.500885
1.043000e+02,8.249061,1.403939,11.279617
1.044000e+02,9.013821,1.436432,11.110899
1.045000e+02,9.732618,1.476005,10.989736
1.046000e+02,10.408216,1.521791,10.911518
1.047000e+02,11.043210,1.572999,10.871994
1.048000e+02,11.640040,1.628904,10.867247
1.049000e+02,12.201001,1.688844,10.893666
105,12.728247,1.752217,10.947930
1.051000e+02,13.223806,1.818472,11.026985
1.052000e+02,13.689582,1.887111,11.128023
1.053000e+02,14.127364,1.957679,11.248469
1.054000e+02,14.538836,2.029766,11.385958
1.055000e+02,14.925578,2.102998,11.538324
1.056000e+02,15.289077,2.177041,11.703585
1.057000e+02,15.630729,2.251591,11.879928
1.058000e+02,15.951848,2.326376,12.065699
1.059000e+02,16.253667,2.401152,12.259387
106,16.537347,2.475701,12.459617
1.061000e+02,16.803978,2.549828,12.665140
1.062000e+02,17.054584,2.623361,12.874821
1.063000e+02,17.290129,2.696146,13.087630
1.064000e+02,17.511517,2.768051,13.302638
1.065000e+02,17.719600,2.838957,13.519005
1.066000e+02,17.915177,2.908762,13.735975
1.067000e+02,18.098999,2.977379,13.952868
1.068000e+02,18.271774,3.044732,14.169077
1.069000e+02,18.434165,3.110758,14.384059
107,18.586797,3.175403,14.597331
1.071000e+02,18.730255,3.238625,14.808465
1.072000e+02,18.865091,3.300389,15.017085
1.073000e+02,18.991823,3.360668,15.222860
1.074000e+02,19.110939,3.419443,15.425502
1.075000e+02,19.222896,3.476702,15.624761
1.076000e+02,19.328124,3.532436,15.820425
1.077000e+02,19.427028,3.586644,16.012311
1.078000e+02,19.519988,3.639329,16.200269
1.079000e+02,19.607361,3.690498,16.384173
108,19.689483,3.740161,16.563924
1.081000e+02,19.766669,3.788333,16.739444
1.082000e+02,19.839217,3.835029,16.910675
1.083000e+02,19.907404,3.880270,17.077577
1.084000e+02,19.971493,3.924078,17.240128
1.085000e+02,20.031730,3.966475,17.398319
1.086000e+02,20.088347,4.007486,17.552154
1.087000e+02,20.141562,4.047139,17.701651
1.088000e+02,20.191578,4.085461,17.846837
1.089000e+02,20.238588,4.122481,17.987748
109,20.282773,4.158227,18.124430
1.091000e+02,20.324302,4.192731,18.256935
1.092000e+02,20.363336,4.226023,18.385322
1.093000e+02,20.400023,4.258134,18.509655
1.094000e+02,20.434506,4.289093,18.630003
1.095000e+02,20.466916,4.318934,18.746439
1.096000e+02,20.497378,4.347687,18.859041
1.097000e+02,20.526009,4.375382,18.967888
1.098000e+02,20.552920,4.402051,19.073061
1.099000e+02,20.578213,4.427724,19.174646
110,20.601987,4.452432,19.272726
1.101000e+02,20.624331,4.476204,19.367389
1.102000e+02,20.645333,4.499070,19.458722
1.103000e+02,20.665072,4.521059,19.546812
1.104000e+02,20.683625,4.542199,19.631747
1.105000e+02,20.701063,4.562518,19.713614
1.106000e+02,20.717453,4.582043,19.792500
1.107000e+02,20.732858,4.600802,19.868492
1.108000e+02,20.747337,4.618821,19.941676
1.109000e+02,20.760946,4.636125,20.012135
111,20.773737,4.652739,20.079954
1.111000e+02,20.785759,4.668688,20.145216
1.112000e+02,20.797059,4.683996,20.208000
1.113000e+02,20.807679,4.698684,20.268387
1.114000e+02,20.817661,4.712777,20.326456
1.115000e+02,20.827044,4.726295,20.382282
1.116000e+02,20.835862,4.739261,20.435940
1.117000e+02,20.844151,4.751694,20.487505
1.118000e+02,20.851941,4.763615,20.537048
1.119000e+02,20.859263,4.775042,20.584638
112,20.866145,4.785995,20.630344
1.121000e+02,20.872613,4.796492,20.674233
1.122000e+02,20.878693,4.806550,20.716368
1.123000e+02,20.884407,4.816187,20.756814
1.124000e+02,20.889778,4.825418,20.795630
1.125000e+02,20.894826,4.834260,20.832877
1.126000e+02,20.899571,4.842728,20.868612
1.127000e+02,20.904031,4.850837,20.902892
1.128000e+02,20.908222,4.858601,20.935770
1.129000e+02,20.912162,4.866033,20.967299
113,20.915864,4.873148,20.997530
1.131000e+02,20.919345,4.879958,21.026513
1.132000e+02,20.922616,4.886475,21.054295
1.133000e+02,20.925690,4.892711,21.080922
1.134000e+02,20.928580,4.898678,21.106439
1.135000e+02,20.931296,4.904386,21.130889
1.136000e+02,20.933849,4.909847,21.154314
1.137000e+02,20.936248,4.915071,21.176754
1.138000e+02,20.938504,4.920067,21.198248
1.139000e+02,20.940623,4.924845,21.218834
114,20.942616,4.929414,21.238547
1.141000e+02,20.944488,4.933783,21.257422
1.142000e+02,20.946248,4.937959,21.275494
1.143000e+02,20.947902,4.941953,21.292794
1.144000e+02,20.949457,4.945770,21.309355
1.145000e+02,20.950918,4.949418,21.325204
1.146000e+02,20.952292,4.952905,21.340373
1.147000e+02,20.953583,4.956238,21.354888
1.148000e+02,20.954796,4.959423,21.368777
1.149000e+02,20.955937,4.962466,21.382066
115,20.957009,4.965373,21.394778
1.151000e+02,20.958016,4.968151,21.406938
1.152000e+02,20.958963,4.970805,21.418570
1.153000e+02,20.959853,4.973340,21.429694
1.154000e+02,20.960690,4.975762,21.440333
1.155000e+02,20.961476,4.978075,21.450506
1.156000e+02,20.962215,4.980284,21.460233
1.157000e+02,20.962910,4.982394,21.469534
1.158000e+02,20.963562,4.984409,21.478426
1.159000e+02,20.964176,4.986333,21.486926
116,20.964753,4.988170,21.495051
1.161000e+02,20.965295,4.989923,21.502817
1.162000e+02,20.965804,4.991598,21.510240
1.163000e+02,20.966283,4.993197,21.517333
1.164000e+02,20.966733,4.994723,21.524112
1.165000e+02,20.967156,4.996179,21.530590
1.166000e+02,20.967554,4.997570,21.536779
1.167000e+02,20.967928,4.998897,21.542693
1.168000e+02,20.968279,5.000164,21.548342
1.169000e+02,20.968609,5.001373,21.553740
117,20.968919,5.002527,21.558895
1.171000e+02,20.969211,5.003627,21.563820
1.172000e+02,20.969485,5.004678,21.568524
1.173000e+02,20.969743,5.005680,21.573017
1.174000e+02,20.969985,5.006637,21.577307
1.175000e+02,20.970213,5.007549,21.581405
1.176000e+02,20.970427,5.008420,21.585318
1.177000e+02,20.970628,5.009251,21.589054
1.178000e+02,20.970817,5.010043,21.592622
1.179000e+02,20.970994,5.010799,21.596028
118,20.971161,5.011520,21.599280
1.181000e+02,20.971318,5.012208,21.602385
1.182000e+02,20.971466,5.012864,21.605349
1.183000e+02,20.971604,5.013489,21.608178
1.184000e+02,20.971735,5.014086,21.610879
1.185000e+02,20.971857,5.014655,21.613456
1.186000e+02,20.971972,5.015198,21.615917
1.187000e+02,20.972080,5.015715,21.618265
1.188000e+02,20.972182,5.016209,21.620506
1.189000e+02,20.972278,5.016679,21.622645
119,20.972367,5.017128,21.624686
1.191000e+02,20.972452,5.017556,21.626634
1.192000e+02,20.972531,5.017964,21.628492
1.193000e+02,20.972606,5.018353,21.630265
1.194000e+02,20.972676,5.018724,21.631957
1.195000e+02,20.972742,5.019077,21.633572
1.196000e+02,20.972804,5.019414,21.635112
1.197000e+02,20.972862,5.019736,21.636581
1.198000e+02,20.972917,5.020042,21.637983
1.199000e+02,20.972968,5.020334,21.639320
120,20.959278,5.020614,21.649993
1.201000e+02,19.184150,4.999951,22.814471
1.202000e+02,17.605847,4.942971,23.751672
1.203000e+02,16.211556,4.857596,24.483328
1.204000e+02,14.979823,4.750472,25.035777
1.205000e+02,13.891697,4.627151,25.432453
1.206000e+02,12.930434,4.492251,25.694191
1.207000e+02,12.081243,4.349592,25.839491
1.208000e+02,11.331058,4.202314,25.884763
1.209000e+02,10.668336,4.052978,25.844548
121,10.082880,3.903654,25.731707
1.211000e+02,9.565682,3.755996,25.557604
1.212000e+02,9.108783,3.611308,25.332262
1.213000e+02,8.705153,3.470599,25.064506
1.214000e+02,8.348582,3.334632,24.762091
1.215000e+02,8.033583,3.203964,24.431816
1.216000e+02,7.755309,3.078982,24.079633
1.217000e+02,7.509479,2.959931,23.710731
1.218000e+02,7.292310,2.846942,23.329628
1.219000e+02,7.100461,2.740052,22.940239
122,6.930979,2.639224,22.545947
1.221000e+02,6.781256,2.544359,22.149662
1.222000e+02,6.648990,2.455314,21.753876
1.223000e+02,6.532144,2.371909,21.360707
1.224000e+02,6.428921,2.293937,20.971948
1.225000e+02,6.337733,2.221174,20.589101
1.226000e+02,6.257176,2.153381,20.213414
1.227000e+02,6.186011,2.090313,19.845910
1.228000e+02,6.123144,2.031723,19.487415
1.229000e+02,6.067606,1.977361,19.138585
123,6.018543,1.926982,18.799923
1.231000e+02,5.975200,1.880346,18.471803
1.232000e+02,5.936911,1.837220,18.154485
1.233000e+02,5.903085,1.797377,17.848130
1.234000e+02,5.873203,1.760601,17.552815
1.235000e+02,5.846806,1.726684,17.268543
1.236000e+02,5.823485,1.695429,16.995259
1.237000e+02,5.802884,1.666649,16.732851
1.238000e+02,5.784685,1.640167,16.481166
1.239000e+02,5.768607,1.615814,16.240012
124,5.754404,1.593435,16.009170
1.241000e+02,5.741857,1.572881,15.788394
1.242000e+02,5.730773,1.554014,15.577420
1.243000e+02,5.720981,1.536705,15.375966
1.244000e+02,5.712330,1.520833,15.183742
1.245000e+02,5.704688,1.506287,15.000449
1.246000e+02,5.697937,1.492961,14.825781
1.247000e+02,5.691974,1.480758,14.659432
