Time,Brain,CSF,Plasma
1.247000e+02,4.868415,18.213723,35.677998
1.248000e+02,4.868040,18.144537,35.557123
1.249000e+02,4.867715,18.077016,35.437539
125,4.867434,18.011123,35.319258
1.251000e+02,4.867191,17.946819,35.202289
1.252000e+02,4.866980,17.884071,35.086641
1.253000e+02,4.866797,17.822841,34.972320
1.254000e+02,4.866639,17.763094,34.859333
1.255000e+02,4.866502,17.704797,34.747683
1.256000e+02,4.866383,17.647916,34.637374
1.257000e+02,4.866281,17.592416,34.528408
1.258000e+02,4.866192,17.538265,34.420786
1.259000e+02,4.866115,17.485432,34.314509
126,4.866048,17.433885,34.209575
1.261000e+02,4.865990,17.383594,34.105984
1.262000e+02,4.865940,17.334527,34.003733
1.263000e+02,4.865897,17.286657,33.902818
1.264000e+02,4.865859,17.239954,33.803237
1.265000e+02,4.865827,17.194389,33.704985
1.266000e+02,4.865799,17.149937,33.608057
1.267000e+02,4.865774,17.106568,33.512446
1.268000e+02,4.865753,17.064259,33.418148
1.269000e+02,4.865735,17.022982,33.325156
127,4.865719,16.982713,33.233462
1.271000e+02,4.865705,16.943427,33.143058
1.272000e+02,4.865693,16.905101,33.053938
1.273000e+02,4.865683,16.867710,32.966092
1.274000e+02,4.865674,16.831233,32.879511
1.275000e+02,4.865667,16.795647,32.794187
1.276000e+02,4.865660,16.760931,32.710110
1.277000e+02,4.865654,16.727062,32.627271
1.278000e+02,4.865649,16.694021,32.545658
1.279000e+02,4.865645,16.661788,32.465263
128,4.868162,16.630338,32.386089
1.281000e+02,5.190667,16.612230,32.320785
1.282000e+02,5.471701,16.618386,32.276174
1.283000e+02,5.715008,16.645005,32.249710
1.284000e+02,5.925654,16.688810,32.239180
1.285000e+02,6.108023,16.746976,32.242651
1.286000e+02,6.265910,16.817070,32.258431
1.287000e+02,6.402603,16.896999,32.285038
1.288000e+02,6.520945,16.984963,32.321173
1.289000e+02,6.623402,17.079415,32.365696
129,6.712105,17.179028,32.417605
1.291000e+02,6.788900,17.282664,32.476017
1.292000e+02,6.855386,17.389349,32.540155
1.293000e+02,6.912947,17.498252,32.609333
1.294000e+02,6.962781,17.608662,32.682946
1.295000e+02,7.005925,17.719974,32.760455
1.296000e+02,7.043278,17.831676,32.841385
1.297000e+02,7.075616,17.943333,32.925313
1.298000e+02,7.103613,18.054578,33.011863
1.299000e+02,7.127852,18.165102,33.100698
130,7.148837,18.274649,33.191518
1.301000e+02,7.167005,18.383003,33.284055
1.302000e+02,7.182734,18.489989,33.378068
1.303000e+02,7.196352,18.595460,33.473340
1.304000e+02,7.208142,18.699300,33.569675
1.305000e+02,7.218349,18.801416,33.666898
1.306000e+02,7.227185,18.901734,33.764849
1.307000e+02,7.234836,19.000199,33.863382
1.308000e+02,7.241459,19.096770,33.962368
1.309000e+02,7.247194,19.191418,34.061686
131,7.252158,19.284127,34.161227
1.311000e+02,7.256456,19.374889,34.260892
1.312000e+02,7.260178,19.463702,34.360590
1.313000e+02,7.263399,19.550574,34.460237
1.314000e+02,7.266188,19.635516,34.559757
1.315000e+02,7.268603,19.718544,34.659079
1.316000e+02,7.270694,19.799679,34.758138
1.317000e+02,7.272504,19.878945,34.856876
1.318000e+02,7.274071,19.956366,34.955236
1.319000e+02,7.275427,20.031972,35.053169
132,7.276602,20.105792,35.150627
1.321000e+02,7.277618,20.177857,35.247567
1.322000e+02,7.278499,20.248200,35.343950
1.323000e+02,7.279261,20.316853,35.439738
1.324000e+02,7.279921,20.383850,35.534898
1.325000e+02,7.280492,20.449225,35.629397
1.326000e+02,7.280987,20.513012,35.723208
1.327000e+02,7.281415,20.575245,35.816303
1.328000e+02,7.281786,20.635957,35.908658
1.329000e+02,7.282107,20.695182,36.000250
133,7.282384,20.752954,36.091058
1.331000e+02,7.282625,20.809305,36.181063
1.332000e+02,7.282833,20.864269,36.270249
1.333000e+02,7.283014,20.917878,36.358599
1.334000e+02,7.283170,20.970163,36.446098
1.335000e+02,7.283305,21.021156,36.532734
1.336000e+02,7.283422,21.070888,36.618494
1.337000e+02,7.283523,21.119387,36.703369
1.338000e+02,7.283611,21.166685,36.787349
1.339000e+02,7.283687,21.212810,36.870425
134,7.283752,21.257790,36.952591
1.341000e+02,7.283809,21.301653,37.033840
1.342000e+02,7.283859,21.344427,37.114166
1.343000e+02,7.283901,21.386137,37.193565
1.344000e+02,7.283938,21.426811,37.272033
1.345000e+02,7.283970,21.466473,37.349568
1.346000e+02,7.283998,21.505149,37.426168
1.347000e+02,7.284022,21.542862,37.501830
1.348000e+02,7.284043,21.579636,37.576554
1.349000e+02,7.284061,21.615495,37.650340
135,7.284076,21.650461,37.723189
1.351000e+02,7.284090,21.684556,37.795100
1.352000e+02,7.284101,21.717802,37.866077
1.353000e+02,7.284111,21.750220,37.936121
1.354000e+02,7.284120,21.781830,38.005234
1.355000e+02,7.284128,21.812653,38.073420
1.356000e+02,7.284134,21.842707,38.140682
1.357000e+02,7.284140,21.872013,38.207023
1.358000e+02,7.284145,21.900588,38.272449
1.359000e+02,7.284149,21.928451,38.336963
136,7.284153,21.955620,38.400571
1.361000e+02,7.284156,21.982111,38.463278
1.362000e+02,7.284159,22.007942,38.525089
1.363000e+02,7.284161,22.033129,38.586010
1.364000e+02,7.284163,22.057688,38.646047
1.365000e+02,7.284165,22.081635,38.705207
1.366000e+02,7.284166,22.104985,38.763496
1.367000e+02,7.284168,22.127752,38.820921
1.368000e+02,7.284169,22.149952,38.877489
1.369000e+02,7.284170,22.171599,38.933208
137,7.284171,22.192706,38.988083
1.371000e+02,7.284172,22.213286,39.042124
1.372000e+02,7.284172,22.233354,39.095337
1.373000e+02,7.284173,22.252921,39.147730
1.374000e+02,7.284173,22.272000,39.199312
1.375000e+02,7.284174,22.290603,39.250090
1.376000e+02,7.284174,22.308743,39.300072
1.377000e+02,7.284174,22.326430,39.349268
1.378000e+02,7.284175,22.343676,39.397684
1.379000e+02,7.284175,22.360493,39.445329
138,7.284175,22.376890,39.492212
1.381000e+02,7.284175,22.392878,39.538342
1.382000e+02,7.284175,22.408467,39.583726
1.383000e+02,7.284176,22.423667,39.628374
1.384000e+02,7.284176,22.438489,39.672293
1.385000e+02,7.284176,22.452941,39.715493
1.386000e+02,7.284176,22.467033,39.757983
1.387000e+02,7.284176,22.480773,39.799770
1.388000e+02,7.284176,22.494170,39.840865
1.389000e+02,7.284176,22.507234,39.881274
139,7.284176,22.519972,39.921007
1.391000e+02,7.284176,22.532392,39.960073
1.392000e+02,7.284176,22.544502,39.998481
1.393000e+02,7.284176,22.556311,40.036238
1.394000e+02,7.284176,22.567825,40.073354
1.395000e+02,7.284176,22.579052,40.109837
1.396000e+02,7.284176,22.589999,40.145696
1.397000e+02,7.284176,22.600673,40.180939
1.398000e+02,7.284176,22.611080,40.215575
1.399000e+02,7.284176,22.621229,40.249611
140,7.284176,22.631124,40.283058
1.401000e+02,7.284176,22.640772,40.315922
1.402000e+02,7.284176,22.650180,40.348212
1.403000e+02,7.284176,22.659353,40.379937
1.404000e+02,7.284176,22.668298,40.411105
1.405000e+02,7.284176,22.677019,40.441723
1.406000e+02,7.284176,22.685523,40.471800
1.407000e+02,7.284176,22.693815,40.501344
1.408000e+02,7.284176,22.701900,40.530362
1.409000e+02,7.284176,22.709784,40.558864
141,7.284176,22.717471,40.586855
1.411000e+02,7.284176,22.724966,40.614345
1.412000e+02,7.284176,22.732274,40.641341
1.413000e+02,7.284176,22.739400,40.667850
1.414000e+02,7.284176,22.746349,40.693880
1.415000e+02,7.284176,22.753124,40.719439
1.416000e+02,7.284176,22.759730,40.744533
1.417000e+02,7.284176,22.766172,40.769171
1.418000e+02,7.284176,22.772452,40.793358
1.419000e+02,7.284176,22.778577,40.817104
142,7.284176,22.784548,40.840413
1.421000e+02,7.284176,22.790371,40.863295
1.422000e+02,7.284176,22.796048,40.885755
1.423000e+02,7.284176,22.801584,40.907800
1.424000e+02,7.284176,22.806982,40.929437
1.425000e+02,7.284176,22.812245,40.950673
1.426000e+02,7.284176,22.817377,40.971514
1.427000e+02,7.284176,22.822381,40.991967
1.428000e+02,7.284176,22.827260,41.012038
1.429000e+02,7.284176,22.832018,41.031733
143,7.284176,22.836656,41.051060
1.431000e+02,7.284176,22.841180,41.070024
1.432000e+02,7.284176,22.845590,41.088631
1.433000e+02,7.284176,22.849890,41.106887
1.434000e+02,7.284176,22.854084,41.124798
1.435000e+02,7.284176,22.858172,41.142370
1.436000e+02,7.284176,22.862159,41.159609
1.437000e+02,7.284176,22.866046,41.176521
1.438000e+02,7.284176,22.869837,41.193111
1.439000e+02,7.284176,22.873532,41.209384
144,7.281660,22.877136,41.225333
1.441000e+02,6.959737,22.867684,41.228113
1.442000e+02,6.679132,22.835154,41.210725
1.443000e+02,6.436127,22.783236,41.175785
1.444000e+02,6.225683,22.715107,41.125561
1.445000e+02,6.043439,22.633507,41.062036
1.446000e+02,5.885614,22.540793,40.986941
1.447000e+02,5.748938,22.438993,40.901790
1.448000e+02,5.630576,22.329851,40.807907
1.449000e+02,5.528074,22.214864,40.706454
145,5.439307,22.095314,40.598448
1.451000e+02,5.362434,21.972302,40.484782
1.452000e+02,5.295862,21.846768,40.366242
1.453000e+02,5.238211,21.719514,40.243518
1.454000e+02,5.188284,21.591224,40.117220
1.455000e+02,5.145048,21.462480,39.987882
1.456000e+02,5.107605,21.333772,39.855981
1.457000e+02,5.075179,21.205518,39.721934
1.458000e+02,5.047099,21.078067,39.586113
1.459000e+02,5.022781,20.951712,39.448847
146,5.001721,20.826696,39.310430
1.461000e+02,4.983484,20.703222,39.171122
1.462000e+02,4.967690,20.581454,39.031155
1.463000e+02,4.954012,20.461528,38.890736
1.464000e+02,4.942168,20.343549,38.750051
1.465000e+02,4.931910,20.227602,38.609265
1.466000e+02,4.923027,20.113752,38.468527
1.467000e+02,4.915334,20.002046,38.327971
1.468000e+02,4.908672,19.892518,38.187717
1.469000e+02,4.902903,19.785188,38.047873
147,4.897907,19.680067,37.908538
1.471000e+02,4.893580,19.577156,37.769798
1.472000e+02,4.889833,19.476450,37.631735
1.473000e+02,4.886588,19.377936,37.494419
1.474000e+02,4.883778,19.281597,37.357917
1.475000e+02,4.881344,19.187411,37.222287
1.476000e+02,4.879237,19.095353,37.087583
1.477000e+02,4.877412,19.005393,36.953852
1.478000e+02,4.875831,18.917501,36.821140
1.479000e+02,4.874463,18.831645,36.689486
148,4.873277,18.747788,36.558926
1.481000e+02,4.872251,18.665897,36.429492
1.482000e+02,4.871362,18.585933,36.301215
1.483000e+02,4.870592,18.507860,36.174119
1.484000e+02,4.869925,18.431641,36.048229
1.485000e+02,4.869348,18.357237,35.923567
1.486000e+02,4.868848,18.284610,35.800151
1.487000e+02,4.868415,18.213723,35.677998
1.488000e+02,4.868040,18.144537,35.557123
1.489000e+02,4.867715,18.077016,35.437539
149,4.867434,18.011123,35.319258
1.491000e+02,4.867191,17.946819,35.202289
1.492000e+02,4.866980,17.884071,35.086641
1.493000e+02,4.866797,17.822841,34.972320
1.494000e+02,4.866639,17.763094,34.859333
1.495000e+02,4.866502,17.704797,34.747683
1.496000e+02,4.866383,17.647916,34.637374
1.497000e+02,4.866281,17.592416,34.528408
1.498000e+02,4.866192,17.538265,34.420786
1.499000e+02,4.866115,17.485432,34.314509
150,4.866048,17.433885,34.209575
1.501000e+02,4.865990,17.383594,34.105984
1.502000e+02,4.865940,17.334527,34.003733
1.503000e+02,4.865897,17.286657,33.902818
1.504000e+02,4.865859,17.239954,33.803237
1.505000e+02,4.865827,17.194389,33.704985
1.506000e+02,4.865799,17.149937,33.608057
1.507000e+02,4.865774,17.106568,33.512446
1.508000e+02,4.865753,17.064259,33.418148
1.509000e+02,4.865735,17.022982,33.325156
151,4.865719,16.982713,33.233462
1.511000e+02,4.865705,16.943427,33.143058
1.512000e+02,4.865693,16.905101,33.053938
1.513000e+02,4.865683,16.867710,32.966092
1.514000e+02,4.865674,16.831233,32.879511
1.515000e+02,4.865667,16.795647,32.794187
1.516000e+02,4.865660,16.760931,32.710110
1.517000e+02,4.865654,16.727062,32.627271
1.518000e+02,4.865649,16.694021,32.545658
1.519000e+02,4.865645,16.661788,32.465263
152,4.868162,16.630338,32.386089
1.521000e+02,5.190667,16.612230,32.320785
1.522000e+02,5.471701,16.618386,32.276174
1.523000e+02,5.715008,16.645005,32.249710
1.524000e+02,5.925654,16.688810,32.239180
1.525000e+02,6.108023,16.746976,32.242651
1.526000e+02,6.265910,16.817070,32.258431
1.527000e+02,6.402603,16.896999,32.285038
1.528000e+02,6.520945,16.984963,32.321173
1.529000e+02,6.623402,17.079415,32.365696
153,6.712105,17.179028,32.417605
1.531000e+02,6.788900,17.282664,32.476017
1.532000e+02,6.855386,17.389349,32.540155
1.533000e+02,6.912947,17.498252,32.609333
1.534000e+02,6.962781,17.608662,32.682946
1.535000e+02,7.005925,17.719974,32.760455
1.536000e+02,7.043278,17.831676,32.841385
1.537000e+02,7.075616,17.943333,32.925313
1.538000e+02,7.103613,18.054578,33.011863
1.539000e+02,7.127852,18.165102,33.100698
154,7.148837,18.274649,33.191518
1.541000e+02,7.167005,18.383003,33.284055
1.542000e+02,7.182734,18.489989,33.378068
1.543000e+02,7.196352,18.595460,33.473340
1.544000e+02,7.208142,18.699300,33.569675
1.545000e+02,7.218349,18.801416,33.666898
1.546000e+02,7.227185,18.901734,33.764849
1.547000e+02,7.234836,19.000199,33.863382
1.548000e+02,7.241459,19.096770,33.962368
1.549000e+02,7.247194,19.191418,34.061686
155,7.252158,19.284127,34.161227
1.551000e+02,7.256456,19.374889,34.260892
1.552000e+02,7.260178,19.463702,34.360590
1.553000e+02,7.263399,19.550574,34.460237
1.554000e+02,7.266188,19.635516,34.559757
1.555000e+02,7.268603,19.718544,34.659079
1.556000e+02,7.270694,19.799679,34.758138
1.557000e+02,7.272504,19.878945,34.856876
1.558000e+02,7.274071,19.956366,34.955236
1.559000e+02,7.275427,20.031972,35.053169
156,7.276602,20.105792,35.150627
1.561000e+02,7.277618,20.177857,35.247567
1.562000e+02,7.278499,20.248200,35.343950
1.563000e+02,7.279261,20.316853,35.439738
1.564000e+02,7.279921,20.383850,35.534898
1.565000e+02,7.280492,20.449225,35.629397
1.566000e+02,7.280987,20.513012,35.723208
1.567000e+02,7.281415,20.575245,35.816303
1.568000e+02,7.281786,20.635957,35.908658
1.569000e+02,7.282107,20.695182,36.000250
157,7.282384,20.752954,36.091058
1.571000e+02,7.282625,20.809305,36.181063
1.572000e+02,7.282833,20.864269,36.270249
1.573000e+02,7.283014,20.917878,36.358599
1.574000e+02,7.283170,20.970163,36.446098
1.575000e+02,7.283305,21.021156,36.532734
1.576000e+02,7.283422,21.070888,36.618494
1.577000e+02,7.283523,21.119387,36.703369
1.578000e+02,7.283611,21.166685,36.787349
1.579000e+02,7.283687,21.212810,36.870425
158,7.283752,21.257790,36.952591
1.581000e+02,7.283809,21.301653,37.033840
1.582000e+02,7.283859,21.344427,37.114166
1.583000e+02,7.283901,21.386137,37.193565
1.584000e+02,7.283938,21.426811,37.272033
1.585000e+02,7.283970,21.466473,37.349568
1.586000e+02,7.283998,21.505149,37.426168
1.587000e+02,7.284022,21.542862,37.501830
1.588000e+02,7.284043,21.579636,37.576554
1.589000e+02,7.284061,21.615495,37.650340
159,7.284076,21.650461,37.723189
1.591000e+02,7.284090,21.684556,37.795100
1.592000e+02,7.284101,21.717802,37.866077
1.593000e+02,7.284111,21.750220,37.936121
1.594000e+02,7.284120,21.781830,38.005234
1.595000e+02,7.284128,21.812653,38.073420
1.596000e+02,7.284134,21.842707,38.140682
1.597000e+02,7.284140,21.872013,38.207023
1.598000e+02,7.284145,21.900588,38.272449
1.599000e+02,7.284149,21.928451,38.336963
160,7.284153,21.955620,38.400571
1.601000e+02,7.284156,21.982111,38.463278
1.602000e+02,7.284159,22.007942,38.525089
1.603000e+02,7.284161,22.033129,38.586010
1.604000e+02,7.284163,22.057688,38.646047
1.605000e+02,7.284165,22.081635,38.705207
1.606000e+02,7.284166,22.104985,38.763496
1.607000e+02,7.284168,22.127752,38.820921
1.608000e+02,7.284169,22.149952,38.877489
1.609000e+02,7.284170,22.171599,38.933208
161,7.284171,22.192706,38.988083
1.611000e+02,7.284172,22.213286,39.042124
1.612000e+02,7.284172,22.233354,39.095337
1.613000e+02,7.284173,22.252921,39.147730
1.614000e+02,7.284173,22.272000,39.199312
1.615000e+02,7.284174,22.290603,39.250090
1.616000e+02,7.284174,22.308743,39.300072
1.617000e+02,7.284174,22.326430,39.349268
1.618000e+02,7.284175,22.343676,39.397684
1.619000e+02,7.284175,22.360493,39.445329
162,7.284175,22.376890,39.492212
1.621000e+02,7.284175,22.392878,39.538342
1.622000e+02,7.284175,22.408467,39.583726
1.623000e+02,7.284176,22.423667,39.628374
1.624000e+02,7.284176,22.438489,39.672293
1.625000e+02,7.284176,22.452941,39.715493
1.626000e+02,7.284176,22.467033,39.757983
1.627000e+02,7.284176,22.480773,39.799770
1.628000e+02,7.284176,22.494170,39.840865
1.629000e+02,7.284176,22.507234,39.881274
163,7.284176,22.519972,39.921007
1.631000e+02,7.284176,22.532392,39.960073
1.632000e+02,7.284176,22.544502,39.998481
1.633000e+02,7.284176,22.556311,40.036238
1.634000e+02,7.284176,22.567825,40.073354
1.635000e+02,7.284176,22.579052,40.109837
1.636000e+02,7.284176,22.589999,40.145696
1.637000e+02,7.284176,22.600673,40.180939
1.638000e+02,7.284176,22.611080,40.215575
1.639000e+02,7.284176,22.621229,40.249611
164,7.284176,22.631124,40.283058
1.641000e+02,7.284176,22.640772,40.315922
1.642000e+02,7.284176,22.650180,40.348212
1.643000e+02,7.284176,22.659353,40.379937
1.644000e+02,7.284176,22.668298,40.411105
1.645000e+02,7.284176,22.677019,40.441723
1.646000e+02,7.284176,22.685523,40.471800
1.647000e+02,7.284176,22.693815,40.501344
1.648000e+02,7.284176,22.701900,40.530362
1.649000e+02,7.284176,22.709784,40.558864
165,7.284176,22.717471,40.586855
1.651000e+02,7.284176,22.724966,40.614345
1.652000e+02,7.284176,22.732274,40.641341
1.653000e+02,7.284176,22.739400,40.667850
1.654000e+02,7.284176,22.746349,40.693880
1.655000e+02,7.284176,22.753124,40.719439
1.656000e+02,7.284176,22.759730,40.744533
1.657000e+02,7.284176,22.766172,40.769171
1.658000e+02,7.284176,22.772452,40.793358
1.659000e+02,7.284176,22.778577,40.817104
166,7.284176,22.784548,40.840413
1.661000e+02,7.284176,22.790371,40.863295
1.662000e+02,7.284176,22.796048,40.885755
1.663000e+02,7.284176,22.801584,40.907800
1.664000e+02,7.284176,22.806982,40.929437
1.665000e+02,7.284176,22.812245,40.950673
1.666000e+02,7.284176,22.817377,40.971514
1.667000e+02,7.284176,22.822381,40.991967
1.668000e+02,7.284176,22.827260,41.012038
1.669000e+02,7.284176,22.832018,41.031733
167,7.284176,22.836656,41.051060
1.671000e+02,7.284176,22.841180,41.070024
1.672000e+02,7.284176,22.845590,41.088631
1.673000e+02,7.284176,22.849890,41.106887
1.674000e+02,7.284176,22.854084,41.124798
1.675000e+02,7.284176,22.858172,41.142370
1.676000e+02,7.284176,22.862159,41.159609
1.677000e+02,7.284176,22.866046,41.176521
1.678000e+02,7.284176,22.869837,41.193111
1.679000e+02,7.284176,22.873532,41.209384
168,7.281660,22.877136,41.225333
1.681000e+02,6.959737,22.867684,41.228113
1.682000e+02,6.679132,22.835154,41.210725
1.683000e+02,6.436127,22.783236,41.175785
1.684000e+02,6.225683,22.715107,41.125561
1.685000e+02,6.043439,22.633507,41.062036
1.686000e+02,5.885614,22.540793,40.986941
1.687000e+02,5.748938,22.438993,40.901790
1.688000e+02,5.630576,22.329851,40.807907
1.689000e+02,5.528074,22.214864,40.706454
169,5.439307,22.095314,40.598448
1.691000e+02,5.362434,21.972302,40.484782
1.692000e+02,5.295862,21.846768,40.366242
1.693000e+02,5.238211,21.719514,40.243518
1.694000e+02,5.188284,21.591224,40.117220
1.695000e+02,5.145048,21.462480,39.987882
1.696000e+02,5.107605,21.333772,39.855981
1.697000e+02,5.075179,21.205518,39.721934
1.698000e+02,5.047099,21.078067,39.586113
1.699000e+02,5.022781,20.951712,39.448847
170,5.001721,20.826696,39.310430
1.701000e+02,4.983484,20.703222,39.171122
1.702000e+02,4.967690,20.581454,39.031155
1.703000e+02,4.954012,20.461528,38.890736
1.704000e+02,4.942168,20.343549,38.750051
1.705000e+02,4.931910,20.227602,38.609265
1.706000e+02,4.923027,20.113752,38.468527
1.707000e+02,4.915334,20.002046,38.327971
1.708000e+02,4.908672,19.892518,38.187717
1.709000e+02,4.902903,19.785188,38.047873
171,4.897907,19.680067,37.908538
1.711000e+02,4.893580,19.577156,37.769798
1.712000e+02,4.889833,19.476450,37.631735
1.713000e+02,4.886588,19.377936,37.494419
1.714000e+02,4.883778,19.281597,37.357917
1.715000e+02,4.881344,19.187411,37.222287
1.716000e+02,4.879237,19.095353,37.087583
1.717000e+02,4.877412,19.005393,36.953852
1.718000e+02,4.875831,18.917501,36.821140
1.719000e+02,4.874463,18.831645,36.689486
172,4.873277,18.747788,36.558926
1.721000e+02,4.872251,18.665897,36.429492
1.722000e+02,4.871362,18.585933,36.301215
1.723000e+02,4.870592,18.507860,36.174119
1.724000e+02,4.869925,18.431641,36.048229
1.725000e+02,4.869348,18.357237,35.923567
1.726000e+02,4.868848,18.284610,35.800151
1.727000e+02,4.868415,18.213723,35.677998
1.728000e+02,4.868040,18.144537,35.557123
1.729000e+02,4.867715,18.077016,35.437539
173,4.867434,18.011123,35.319258
1.731000e+02,4.867191,17.946819,35.202289
1.732000e+02,4.866980,17.884071,35.086641
1.733000e+02,4.866797,17.822841,34.972320
1.734000e+02,4.866639,17.763094,34.859333
1.735000e+02,4.866502,17.704797,34.747683
1.736000e+02,4.866383,17.647916,34.637374
1.737000e+02,4.866281,17.592416,34.528408
1.738000e+02,4.866192,17.538265,34.420786
1.739000e+02,4.866115,17.485432,34.314509
174,4.866048,17.433885,34.209575
1.741000e+02,4.865990,17.383594,34.105984
1.742000e+02,4.865940,17.334527,34.003733
1.743000e+02,4.865897,17.286657,33.902818
1.744000e+02,4.865859,17.239954,33.803237
1.745000e+02,4.865827,17.194389,33.704985
1.746000e+02,4.865799,17.149937,33.608057
1.747000e+02,4.865774,17.106568,33.512446
1.748000e+02,4.865753,17.064259,33.418148
1.749000e+02,4.865735,17.022982,33.325156
175,4.865719,16.982713,33.233462
1.751000e+02,4.865705,16.943427,33.143058
1.752000e+02,4.865693,16.905101,33.053938
1.753000e+02,4.865683,16.867710,32.966092
1.754000e+02,4.865674,16.831233,32.879511
1.755000e+02,4.865667,16.795647,32.794187
1.756000e+02,4.865660,16.760931,32.710110
1.757000e+02,4.865654,16.727062,32.627271
1.758000e+02,4.865649,16.694021,32.545658
1.759000e+02,4.865645,16.661788,32.465263
176,4.868162,16.630338,32.386089
1.761000e+02,5.190667,16.612230,32.320785
1.762000e+02,5.471701,16.618386,32.276174
1.763000e+02,5.715008,16.645005,32.249710
1.764000e+02,5.925654,16.688810,32.239180
1.765000e+02,6.108023,16.746976,32.242651
1.766000e+02,6.265910,16.817070,32.258431
1.767000e+02,6.402603,16.896999,32.285038
1.768000e+02,6.520945,16.984963,32.321173
1.769000e+02,6.623402,17.079415,32.365696
177,6.712105,17.179028,32.417605
1.771000e+02,6.788900,17.282664,32.476017
1.772000e+02,6.855386,17.389349,32.540155
1.773000e+02,6.912947,17.498252,32.609333
1.774000e+02,6.962781,17.608662,32.682946
1.775000e+02,7.005925,17.719974,32.760455
1.776000e+02,7.043278,17.831676,32.841385
1.777000e+02,7.075616,17.943333,32.925313
1.778000e+02,7.103613,18.054578,33.011863
1.779000e+02,7.127852,18.165102,33.100698
178,7.148837,18.274649,33.191518
1.781000e+02,7.167005,18.383003,33.284055
1.782000e+02,7.182734,18.489989,33.378068
1.783000e+02,7.196352,18.595460,33.473340
1.784000e+02,7.208142,18.699300,33.569675
1.785000e+02,7.218349,18.801416,33.666898
1.786000e+02,7.227185,18.901734,33.764849
1.787000e+02,7.234836,19.000199,33.863382
1.788000e+02,7.241459,19.096770,33.962368
1.789000e+02,7.247194,19.191418,34.061686
179,7.252158,19.284127,34.161227
1.791000e+02,7.256456,19.374889,34.260892
1.792000e+02,7.260178,19.463702,34.360590
1.793000e+02,7.263399,19.550574,34.460237
1.794000e+02,7.266188,19.635516,34.559757
1.795000e+02,7.268603,19.718544,34.659079
1.796000e+02,7.270694,19.799679,34.758138
1.797000e+02,7.272504,19.878945,34.856876
1.798000e+02,7.274071,19.956366,34.955236
1.799000e+02,7.275427,20.031972,35.053169
180,7.276602,20.105792,35.150627
1.801000e+02,7.277618,20.177857,35.247567
1.802000e+02,7.278499,20.248200,35.343950
1.803000e+02,7.279261,20.316853,35.439738
1.804000e+02,7.279921,20.383850,35.534898
1.805000e+02,7.280492,20.449225,35.629397
1.806000e+02,7.280987,20.513012,35.723208
1.807000e+02,7.281415,20.575245,35.816303
1.808000e+02,7.281786,20.635957,35.908658
1.809000e+02,7.282107,20.695182,36.000250
181,7.282384,20.752954,36.091058
1.811000e+02,7.282625,20.809305,36.181063
1.812000e+02,7.282833,20.864269,36.270249
1.813000e+02,7.283014,20.917878,36.358599
1.814000e+02,7.283170,20.970163,36.446098
1.815000e+02,7.283305,21.021156,36.532734
1.816000e+02,7.283422,21.070888,36.618494
1.817000e+02,7.283523,21.119387,36.703369
1.818000e+02,7.283611,21.166685,36.787349
1.819000e+02,7.283687,21.212810,36.870425
182,7.283752,21.257790,36.952591
1.821000e+02,7.283809,21.301653,37.033840
1.822000e+02,7.283859,21.344427,37.114166
1.823000e+02,7.283901,21.386137,37.193565
1.824000e+02,7.283938,21.426811,37.272033
1.825000e+02,7.283970,21.466473,37.349568
1.826000e+02,7.283998,21.505149,37.426168
1.827000e+02,7.284022,21.542862,37.501830
1.828000e+02,7.284043,21.579636,37.576554
1.829000e+02,7.284061,21.615495,37.650340
183,7.284076,21.650461,37.723189
1.831000e+02,7.284090,21.684556,37.795100
1.832000e+02,7.284101,21.717802,37.866077
1.833000e+02,7.284111,21.750220,37.936121
1.834000e+02,7.284120,21.781830,38.005234
1.835000e+02,7.284128,21.812653,38.073420
1.836000e+02,7.284134,21.842707,38.140682
1.837000e+02,7.284140,21.872013,38.207023
1.838000e+02,7.284145,21.900588,38.272449
1.839000e+02,7.284149,21.928451,38.336963
184,7.284153,21.955620,38.400571
1.841000e+02,7.284156,21.982111,38.463278
1.842000e+02,7.284159,22.007942,38.525089
1.843000e+02,7.284161,22.033129,38.586010
1.844000e+02,7.284163,22.057688,38.646047
1.845000e+02,7.284165,22.081635,38.705207
1.846000e+02,7.284166,22.104985,38.763496
1.847000e+02,7.284168,22.127752,38.820921
1.848000e+02,7.284169,22.149952,38.877489
1.849000e+02,7.284170,22.171599,38.933208
185,7.284171,22.192706,38.988083
1.851000e+02,7.284172,22.213286,39.042124
1.852000e+02,7.284172,22.233354,39.095337
1.853000e+02,7.284173,22.252921,39.147730
1.854000e+02,7.284173,22.272000,39.199312
1.855000e+02,7.284174,22.290603,39.250090
1.856000e+02,7.284174,22.308743,39.300072
1.857000e+02,7.284174,22.326430,39.349268
1.858000e+02,7.284175,22.343676,39.397684
1.859000e+02,7.284175,22.360493,39.445329
186,7.284175,22.376890,39.492212
1.861000e+02,7.284175,22.392878,39.538342
1.862000e+02,7.284175,22.408467,39.583726
1.863000e+02,7.284176,22.423667,39.628374
1.864000e+02,7.284176,22.438489,39.672293
1.865000e+02,7.284176,22.452941,39.715493
1.866000e+02,7.284176,22.467033,39.757983
1.867000e+02,7.284176,22.480773,39.799770
1.868000e+02,7.284176,22.494170,39.840865
1.869000e+02,7.284176,22.507234,39.881274
187,7.284176,22.519972,39.921007
